p1-s2	3hpp_c	1.2.1.16	R00714	3hppnl_c	[[[["3hpp_c", 1], ["h_c", 1], ["nadph_c", 1]], [["3hppnl_c", 1], ["h2o_c", 1], ["nadp_c", 1]]]]
p1-s2	3hpp_c	1.2.1.19	R00904, R02549	3hppnl_c	[[[["3hpp_c", 1], ["h_c", 1], ["nadh_c", 1]], [["3hppnl_c", 1], ["h2o_c", 1], ["nad_c", 1]]]]
p1-s2	3hpp_c	1.2.1.20	R02401	3hppnl_c	[[[["3hpp_c", 1], ["h_c", 1], ["nadh_c", 1]], [["3hppnl_c", 1], ["h2o_c", 1], ["nad_c", 1]]]]
p1-s2	3hpp_c	1.2.1.24	R00713	3hppnl_c	[[[["3hpp_c", 1], ["h_c", 1], ["nadh_c", 1]], [["3hppnl_c", 1], ["h2o_c", 1], ["nad_c", 1]]]]
p1-s2	3hpp_c	1.2.1.3	R00264, R00904, R02549, R03283, R05050	3hppnl_c	[[[["3hpp_c", 1], ["h_c", 1], ["nadh_c", 1]], [["3hppnl_c", 1], ["h2o_c", 1], ["nad_c", 1]]]]
p1-s2	3hpp_c	1.2.1.4	R05099	3hppnl_c	[[[["3hpp_c", 1], ["h_c", 1], ["nadph_c", 1]], [["3hppnl_c", 1], ["h2o_c", 1], ["nadp_c", 1]]]]
p1-s2	3hpp_c	1.2.1.5	R00904, R08283	3hppnl_c	[[[["3hpp_c", 1], ["h_c", 1], ["nadh_c", 1]], [["3hppnl_c", 1], ["h2o_c", 1], ["nad_c", 1]]]]
p1-s2	3hpp_c	1.2.1.79	R00714	3hppnl_c	[[[["3hpp_c", 1], ["h_c", 1], ["nadph_c", 1]], [["3hppnl_c", 1], ["h2o_c", 1], ["nadp_c", 1]]]]
p1-s2	3hpp_c	1.2.1.88	R00245	13ppd_c	[[[["3hpp_c", 1], ["h_c", 3], ["nadh_c", 1]], [["13ppd_c", 1], ["h2o_c", 1], ["nad_c", 1]]]]
p1-s2	3hpp_c	1.4.1.13	R00114, R00256	cid4145140	[[[["3hpp_c", 1], ["nh4_c", 1]], [["cid4145140", 1], ["h2o_c", 1]]]]
p1-s2	3hpp_c	1.4.7.1	R00256	cid4145140	[[[["3hpp_c", 1], ["nh4_c", 1]], [["cid4145140", 1], ["h2o_c", 1]]]]
p1-s2	3hpp_c	2.3.1.31	R01776	cid12647151	[[[["3hpp_c", 1], ["accoa_c", 1]], [["cid12647151", 1], ["coa_c", 1]]]]
p1-s2	3hpp_c	2.3.1.46	R01777	cid57268069	[[[["3hpp_c", 1], ["succoa_c", 1]], [["cid57268069", 1], ["coa_c", 1]]]]
p1-s2	3hpp_c	2.4.2.14	R01072	cid4145140	[[[["3hpp_c", 1], ["ppi_c", 1], ["pram_c", 1]], [["cid4145140", 1], ["h2o_c", 1], ["prpp_c", 1]]]]
p1-s2	3hpp_c	2.6.1.16	R00768	cid4145140	[[[["3hpp_c", 1], ["gam6p_c", 1]], [["cid4145140", 1], ["f6p_c", 1]]], [[["3hpp_c", 1], ["gam6p_c", 1]], [["cid4145140", 1], ["tag6p__D_c", 1]]]]
p1-s2	3hpp_c	2.6.1.85	R01716	cid4145140	[[[["3hpp_c", 1], ["4adcho_c", 1]], [["chor_c", 1], ["cid4145140", 1]]]]
p1-s2	3hpp_c	2.7.1.39	R01771	cid18763758	[[[["3hpp_c", 1], ["atp_c", 1]], [["adp_c", 1], ["cid18763758", 1]]]]
p1-s2	3hpp_c	2.7.1.50	R04448	cid18763758	[[[["3hpp_c", 1], ["atp_c", 1]], [["adp_c", 1], ["cid18763758", 1]]]]
p1-s2	3hpp_c	2.7.2.1	R01353	cid88891582	[[[["3hpp_c", 1], ["atp_c", 1]], [["adp_c", 1], ["cid88891582", 1]]]]
p1-s2	3hpp_c	2.7.2.11	R00239	cid88891582	[[[["3hpp_c", 1], ["atp_c", 1]], [["adp_c", 1], ["cid88891582", 1]]]]
